case_id,case_name,factor,level,scenario_id,scenario_name,method,solution_hash,scenario_objective_if_completed,deterministic_objective,objective_change,value_drop_ratio,feasible_under_scenario,unavailable_assignment_count,overtime_device_count,total_overtime,max_overtime,mean_utilization,max_utilization,intrinsic_block_value,ordinary_processing_increment,precision_processing_increment,same_precision_reward,precision_mismatch_penalty,cross_crack_loss
SCALE06,木板规模梯度6,board_scale,6,U2,精密设备降速,MG-LS,4abbef1a5749c284,3949.9875784665837,3949.9875784665837,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,2759.9875784665833,672.0,480.0,240.0,150.0,52.0
SCALE06,木板规模梯度6,board_scale,6,U3,全设备降速,MG-LS,4abbef1a5749c284,3949.9875784665837,3949.9875784665837,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,2759.9875784665833,672.0,480.0,240.0,150.0,52.0
SCALE06,木板规模梯度6,board_scale,6,U4,普通设备故障,MG-LS,4abbef1a5749c284,3949.9875784665837,3949.9875784665837,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,2759.9875784665833,672.0,480.0,240.0,150.0,52.0
SCALE06,木板规模梯度6,board_scale,6,U5,精密设备故障,MG-LS,4abbef1a5749c284,3949.9875784665837,3949.9875784665837,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,2759.9875784665833,672.0,480.0,240.0,150.0,52.0
SCALE06,木板规模梯度6,board_scale,6,U6,隐藏裂缝,MG-LS,4abbef1a5749c284,3801.124283741384,3949.9875784665837,-148.86329472519992,0.037687028571110046,True,0,0,0.0,0.0,0.906031746031746,1.0,2639.124283741384,672.0,480.0,240.0,150.0,80.0
SCALE06,木板规模梯度6,board_scale,6,U7,复合扰动,MG-LS,4abbef1a5749c284,3801.124283741384,3949.9875784665837,-148.86329472519992,0.037687028571110046,False,3,1,0.5,0.5,0.7880070546737213,1.1111111111111112,2639.124283741384,672.0,480.0,240.0,150.0,80.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U0,基准情景,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U1,普通设备降速,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U2,精密设备降速,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U3,全设备降速,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U4,普通设备故障,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U5,精密设备故障,VF,c061a043533812fc,2767.0,2767.0,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1500.0,672.0,480.0,240.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U6,隐藏裂缝,VF,c061a043533812fc,2681.5961648167763,2767.0,-85.40383518322369,0.030865137399068918,False,0,1,0.10193907796205526,0.10193907796205526,0.9498943639023583,1.0226531284360123,1426.5961648167763,672.0,480.0,240.0,125.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U7,复合扰动,VF,c061a043533812fc,2681.5961648167763,2767.0,-85.40383518322369,0.030865137399068918,False,3,2,0.6019390779620553,0.5,0.8121647150680603,1.1111111111111112,1426.5961648167763,672.0,480.0,240.0,125.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U0,基准情景,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U1,普通设备降速,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U2,精密设备降速,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U3,全设备降速,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U4,普通设备故障,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U5,精密设备故障,VDF,256fbfbf21b6cfc0,2702.0,2702.0,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1500.0,672.0,480.0,300.0,250.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U6,隐藏裂缝,VDF,256fbfbf21b6cfc0,2616.5961648167763,2702.0,-85.40383518322369,0.03160763700341365,False,0,3,0.8703154488829439,0.5533933864335969,0.9764584643947973,1.1229763080963548,1426.5961648167763,672.0,480.0,300.0,250.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U7,复合扰动,VDF,256fbfbf21b6cfc0,2616.5961648167763,2702.0,-85.40383518322369,0.03160763700341365,False,3,3,1.9583520368600347,1.1148815404817736,0.8648156460826681,1.2477514534403942,1426.5961648167763,672.0,480.0,300.0,250.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U0,基准情景,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U1,普通设备降速,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U2,精密设备降速,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U3,全设备降速,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U4,普通设备故障,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U5,精密设备故障,MG,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U6,隐藏裂缝,MG,d4521239dbbe17a9,2741.5961648167763,2827.0,-85.40383518322369,0.030210058430570813,False,0,1,0.07798615708910184,0.07798615708910184,0.9386978162771544,1.0173302571309115,1426.5961648167763,672.0,480.0,300.0,125.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U7,复合扰动,MG,d4521239dbbe17a9,2741.5961648167763,2827.0,-85.40383518322369,0.030210058430570813,False,3,2,0.5779861570891018,0.5,0.8009969156237131,1.1111111111111112,1426.5961648167763,672.0,480.0,300.0,125.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U0,基准情景,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U1,普通设备降速,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U2,精密设备降速,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U3,全设备降速,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U4,普通设备故障,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U5,精密设备故障,MG-LS,d4521239dbbe17a9,2827.0,2827.0,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1500.0,672.0,480.0,300.0,125.0,0.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U6,隐藏裂缝,MG-LS,d4521239dbbe17a9,2741.5961648167763,2827.0,-85.40383518322369,0.030210058430570813,False,0,1,0.07798615708910184,0.07798615708910184,0.9386978162771544,1.0173302571309115,1426.5961648167763,672.0,480.0,300.0,125.0,12.0
CRACK01,裂缝分布梯度1,crack_distribution,1,U7,复合扰动,MG-LS,d4521239dbbe17a9,2741.5961648167763,2827.0,-85.40383518322369,0.030210058430570813,False,3,2,0.5779861570891018,0.5,0.8009969156237131,1.1111111111111112,1426.5961648167763,672.0,480.0,300.0,125.0,12.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U0,基准情景,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U1,普通设备降速,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U2,精密设备降速,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U3,全设备降速,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U4,普通设备故障,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U5,精密设备故障,VF,8c1337335ce380b2,2751.328750610017,2751.328750610017,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U6,隐藏裂缝,VF,8c1337335ce380b2,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,True,0,0,0.0,0.0,0.9212059384697454,1.0,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U7,复合扰动,VF,8c1337335ce380b2,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,False,3,1,0.5,0.5,0.7981102798570483,1.1111111111111112,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U0,基准情景,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U1,普通设备降速,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U2,精密设备降速,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U3,全设备降速,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U4,普通设备故障,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U5,精密设备故障,VDF,f6d4730d59d9d829,2566.328750610017,2566.328750610017,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1444.3287506100169,672.0,480.0,240.0,250.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U6,隐藏裂缝,VDF,f6d4730d59d9d829,2480.924915426793,2566.328750610017,-85.40383518322369,0.033278602814593876,True,0,0,0.0,0.0,0.9212059384697454,1.0,1370.9249154267932,672.0,480.0,240.0,250.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U7,复合扰动,VDF,f6d4730d59d9d829,2480.924915426793,2566.328750610017,-85.40383518322369,0.033278602814593876,False,3,1,0.5,0.5,0.7981102798570483,1.1111111111111112,1370.9249154267932,672.0,480.0,240.0,250.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U0,基准情景,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U1,普通设备降速,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U2,精密设备降速,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U3,全设备降速,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U4,普通设备故障,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U5,精密设备故障,MG,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U6,隐藏裂缝,MG,a1b0bca3c1991d26,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,True,0,0,0.0,0.0,0.916134971215073,1.0,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U7,复合扰动,MG,a1b0bca3c1991d26,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,False,3,1,0.5,0.5,0.7981102798570483,1.1111111111111112,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U0,基准情景,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U1,普通设备降速,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U2,精密设备降速,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U3,全设备降速,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U4,普通设备故障,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U5,精密设备故障,MG-LS,a1b0bca3c1991d26,2751.328750610017,2751.328750610017,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1444.3287506100169,672.0,480.0,300.0,125.0,20.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U6,隐藏裂缝,MG-LS,a1b0bca3c1991d26,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,True,0,0,0.0,0.0,0.916134971215073,1.0,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK02,裂缝分布梯度2,crack_distribution,2,U7,复合扰动,MG-LS,a1b0bca3c1991d26,2665.924915426793,2751.328750610017,-85.40383518322369,0.03104094164112093,False,3,1,0.5,0.5,0.7981102798570483,1.1111111111111112,1370.9249154267932,672.0,480.0,300.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U0,基准情景,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U1,普通设备降速,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U2,精密设备降速,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U3,全设备降速,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U4,普通设备故障,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U5,精密设备故障,VF,792681bc8c2f226a,2311.6848736101842,2311.6848736101842,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1346.6848736101842,672.0,480.0,120.0,275.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U6,隐藏裂缝,VF,792681bc8c2f226a,2226.2810384269605,2311.6848736101842,-85.40383518322369,0.03694441061503662,False,0,1,0.18196769987457184,0.18196769987457184,0.9399635410493501,1.0404372666387938,1273.2810384269605,672.0,480.0,120.0,275.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U7,复合扰动,VF,792681bc8c2f226a,2226.2810384269605,2311.6848736101842,-85.40383518322369,0.03694441061503662,False,3,2,1.2021863331939677,0.7021863331939677,0.825306591419101,1.1560414073764373,1273.2810384269605,672.0,480.0,120.0,275.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U0,基准情景,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U1,普通设备降速,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U2,精密设备降速,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U3,全设备降速,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U4,普通设备故障,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U5,精密设备故障,VDF,5caa894afcb76c4c,2616.6848736101842,2616.6848736101842,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1346.6848736101842,672.0,480.0,300.0,150.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U6,隐藏裂缝,VDF,5caa894afcb76c4c,2531.2810384269605,2616.6848736101842,-85.40383518322369,0.03263818125160552,False,0,1,0.1426209540376595,0.1426209540376595,0.9224736802834134,1.0316935453417022,1273.2810384269605,672.0,480.0,300.0,150.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U7,复合扰动,VDF,5caa894afcb76c4c,2531.2810384269605,2616.6848736101842,-85.40383518322369,0.03263818125160552,False,3,1,0.6584677267085102,0.6584677267085102,0.8051532899329821,1.14632616149078,1273.2810384269605,672.0,480.0,300.0,150.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U0,基准情景,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U1,普通设备降速,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U2,精密设备降速,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U3,全设备降速,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U4,普通设备故障,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U5,精密设备故障,MG,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U6,隐藏裂缝,MG,d362686e60a64edb,2496.2810384269605,2581.6848736101842,-85.40383518322369,0.03308065831589911,True,0,0,0.0,0.0,0.9212059384697454,1.0,1273.2810384269605,672.0,480.0,240.0,125.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U7,复合扰动,MG,d362686e60a64edb,2496.2810384269605,2581.6848736101842,-85.40383518322369,0.03308065831589911,False,3,1,0.5,0.5,0.7981102798570483,1.1111111111111112,1273.2810384269605,672.0,480.0,240.0,125.0,44.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U0,基准情景,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,True,0,0,0.0,0.0,0.906031746031746,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U1,普通设备降速,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,2,0.7478991596638656,0.5420168067226889,0.9992530345471522,1.1204481792717087,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U2,精密设备降速,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,2,1.625,1.125,1.0004761904761905,1.25,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U3,全设备降速,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,0,4,1.7478991596638656,0.7941176470588234,1.065919701213819,1.1764705882352942,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U4,普通设备故障,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,3,0,0.0,0.0,0.7460317460317459,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
CRACK03,裂缝分布梯度3,crack_distribution,3,U5,精密设备故障,MG-LS,d362686e60a64edb,2581.6848736101842,2581.6848736101842,0.0,0.0,False,2,0,0.0,0.0,0.7282539682539683,1.0,1346.6848736101842,672.0,480.0,240.0,125.0,32.0
