case_id,method,objective_value,feasible,processed_count,ordinary_count,precision_count,unprocessed_count,ordinary_blocks,precision_blocks,device_block_groups,device_loads,mean_utilization,max_utilization
SCALE06,MG-LS,3949.9875784665837,True,19,14,5,41,B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6 B_1_1 B_1_2 B_1_3 B_1_4 B_1_5 B_2_1 B_2_3 B_6_6,B_1_6 B_2_6 B_3_6 B_4_6 B_5_6,O1:B_10_1 B_10_2 B_10_3 B_10_4 B_10_5 B_10_6; O2:B_1_1 B_1_2 B_1_3 B_1_4 B_1_5; O3:B_2_1 B_2_3 B_6_6; P1:B_2_6 B_3_6 B_4_6; P2:B_1_6 B_5_6,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
TIME01,VF,1723.642951667583,True,9,7,2,21,B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4,B_1_1 B_1_3,O1:B_2_1 B_2_3 B_2_5; O2:B_3_1 B_3_5; O3:B_4_1 B_4_4; P1:B_1_1; P2:B_1_3,O1:2.000/2.400; O2:1.714/2.400; O3:2.400/2.400; P1:1.500/2.400; P2:2.000/2.400,0.8011904761904761,1.0
TIME01,VDF,1673.642951667583,True,9,7,2,21,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_5 B_4_1,B_3_1 B_4_4,O1:B_1_1 B_1_3 B_2_1; O2:B_2_3 B_2_5; O3:B_3_5 B_4_1; P1:B_3_1; P2:B_4_4,O1:2.000/2.400; O2:1.714/2.400; O3:2.400/2.400; P1:1.500/2.400; P2:2.000/2.400,0.8011904761904761,1.0
TIME01,MG,1833.642951667583,True,9,7,2,21,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5,B_5_1 B_6_1,O1:B_1_1 B_1_3 B_2_1; O2:B_2_3 B_2_5; O3:B_3_1 B_3_5; P1:B_6_1; P2:B_5_1,O1:2.000/2.400; O2:1.714/2.400; O3:2.400/2.400; P1:1.500/2.400; P2:2.000/2.400,0.8011904761904761,1.0
TIME01,MG-LS,1833.642951667583,True,9,7,2,21,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5,B_5_1 B_6_1,O1:B_1_1 B_1_3 B_2_1; O2:B_2_3 B_2_5; O3:B_3_1 B_3_5; P1:B_6_1; P2:B_5_1,O1:2.000/2.400; O2:1.714/2.400; O3:2.400/2.400; P1:1.500/2.400; P2:2.000/2.400,0.8011904761904761,1.0
TIME02,VF,1950.642951667583,True,12,9,3,18,B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3,B_1_1 B_1_3 B_2_1,O1:B_2_3 B_2_5 B_3_1 B_3_5; O2:B_4_1 B_4_4 B_4_5; O3:B_5_1 B_5_3; P1:B_1_1 B_1_3; P2:B_2_1,O1:2.667/3.200; O2:2.571/3.200; O3:2.400/3.200; P1:3.000/3.200; P2:2.000/3.200,0.7898809523809524,0.9375
TIME02,VDF,1765.642951667583,True,12,9,3,18,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_5 B_5_1,B_4_1 B_4_4 B_5_3,O1:B_1_1 B_1_3 B_2_1 B_2_3; O2:B_2_5 B_3_1 B_3_5; O3:B_4_5 B_5_1; P1:B_4_1 B_4_4; P2:B_5_3,O1:2.667/3.200; O2:2.571/3.200; O3:2.400/3.200; P1:3.000/3.200; P2:2.000/3.200,0.7898809523809524,0.9375
TIME02,MG,2060.642951667583,True,12,9,3,18,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4,B_5_1 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3; O2:B_2_5 B_3_1 B_3_5; O3:B_4_1 B_4_4; P1:B_5_1 B_6_1; P2:B_6_2,O1:2.667/3.200; O2:2.571/3.200; O3:2.400/3.200; P1:3.000/3.200; P2:2.000/3.200,0.7898809523809524,0.9375
TIME02,MG-LS,2060.642951667583,True,12,9,3,18,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4,B_5_1 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3; O2:B_2_5 B_3_1 B_3_5; O3:B_4_1 B_4_4; P1:B_5_1 B_6_1; P2:B_6_2,O1:2.667/3.200; O2:2.571/3.200; O3:2.400/3.200; P1:3.000/3.200; P2:2.000/3.200,0.7898809523809524,0.9375
TIME03,VF,2248.642951667583,True,17,13,4,13,B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3,B_1_1 B_1_3 B_2_1 B_2_3,O1:B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5; O2:B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_1 B_6_2 B_6_3; P1:B_1_1 B_1_3; P2:B_2_1 B_2_3,O1:4.000/4.000; O2:3.429/4.000; O3:3.600/4.000; P1:3.000/4.000; P2:4.000/4.000,0.9014285714285715,1.0
TIME03,VDF,2223.642951667583,True,17,13,4,13,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_4 B_5_5 B_6_1,B_5_1 B_5_3 B_6_2 B_6_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5; O3:B_5_4 B_5_5 B_6_1; P1:B_5_1 B_5_3; P2:B_6_2 B_6_3,O1:4.000/4.000; O2:3.429/4.000; O3:3.600/4.000; P1:3.000/4.000; P2:4.000/4.000,0.9014285714285715,1.0
TIME03,MG,2383.642951667583,True,17,13,4,13,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4,B_6_1 B_6_2 B_6_3 B_6_4,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5; O3:B_5_1 B_5_3 B_5_4; P1:B_6_1 B_6_2; P2:B_6_3 B_6_4,O1:4.000/4.000; O2:3.429/4.000; O3:3.600/4.000; P1:3.000/4.000; P2:4.000/4.000,0.9014285714285715,1.0
TIME03,MG-LS,2383.642951667583,True,17,13,4,13,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4,B_6_1 B_6_2 B_6_3 B_6_4,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5; O3:B_5_1 B_5_3 B_5_4; P1:B_6_1 B_6_2; P2:B_6_3 B_6_4,O1:4.000/4.000; O2:3.429/4.000; O3:3.600/4.000; P1:3.000/4.000; P2:4.000/4.000,0.9014285714285715,1.0
TIME04,VF,2365.642951667583,True,20,15,5,10,B_1_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3; O2:B_5_4 B_5_5 B_6_1 B_6_2 B_6_3; O3:B_1_5 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.667/4.800; O2:4.286/4.800; O3:3.648/4.800; P1:4.500/4.800; P2:4.000/4.800,0.8791636757202715,0.9722222222222221
TIME04,VDF,2303.642951667583,True,21,16,5,9,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_6_2 B_6_3 B_6_4 B_6_5,B_1_5 B_3_3 B_5_4 B_5_5 B_6_1,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5; O2:B_4_1 B_4_4 B_4_5 B_5_1 B_5_3; O3:B_6_2 B_6_3 B_6_4 B_6_5; P1:B_5_4 B_5_5 B_6_1; P2:B_1_5 B_3_3,O1:4.667/4.800; O2:4.286/4.800; O3:4.800/4.800; P1:4.500/4.800; P2:4.183/4.800,0.9348136939856581,1.0
TIME04,MG,2573.642951667583,True,21,16,5,9,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2,B_1_4 B_1_5 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5; O2:B_4_1 B_4_4 B_4_5 B_5_1 B_5_3; O3:B_5_4 B_5_5 B_6_1 B_6_2; P1:B_6_3 B_6_4 B_6_5; P2:B_1_4 B_1_5,O1:4.667/4.800; O2:4.286/4.800; O3:4.800/4.800; P1:4.500/4.800; P2:4.185/4.800,0.9348869576070525,1.0
TIME04,MG-LS,2573.642951667583,True,21,16,5,9,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2,B_1_4 B_1_5 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5; O2:B_4_1 B_4_4 B_4_5 B_5_1 B_5_3; O3:B_5_4 B_5_5 B_6_1 B_6_2; P1:B_6_3 B_6_4 B_6_5; P2:B_1_4 B_1_5,O1:4.667/4.800; O2:4.286/4.800; O3:4.800/4.800; P1:4.500/4.800; P2:4.185/4.800,0.9348869576070525,1.0
TIME05,VF,2509.642951667583,True,23,18,5,7,B_1_2 B_1_4 B_1_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4; O2:B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5; O3:B_1_2 B_1_4 B_1_5 B_3_3; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:5.333/5.600; O2:5.143/5.600; O3:5.143/5.600; P1:4.500/5.600; P2:4.000/5.600,0.8614046332894582,0.9523809523809524
TIME05,VDF,2534.642951667583,True,23,18,5,7,B_1_1 B_1_3 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_4 B_6_5,B_1_2 B_1_4 B_6_1 B_6_2 B_6_3,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_1_5 B_3_3 B_6_4 B_6_5; P1:B_6_1 B_6_2 B_6_3; P2:B_1_2 B_1_4,O1:5.333/5.600; O2:5.143/5.600; O3:4.910/5.600; P1:4.500/5.600; P2:4.389/5.600,0.8669582198120638,0.9523809523809524
TIME05,MG,2619.642951667583,True,23,18,5,7,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4,B_1_4 B_1_5 B_2_4 B_3_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_1 B_6_2 B_6_3 B_6_4; P1:B_1_4 B_1_5 B_6_5; P2:B_2_4 B_3_4,O1:5.333/5.600; O2:5.143/5.600; O3:4.800/5.600; P1:4.639/5.600; P2:5.090/5.600,0.8930404211382579,0.9523809523809524
TIME05,MG-LS,2839.642951667583,True,23,18,5,7,B_1_1 B_2_1 B_2_3 B_3_1 B_3_4 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_3 B_1_4 B_1_5 B_2_4 B_2_5,O1:B_1_1 B_2_1 B_2_3 B_3_1 B_3_4 B_3_5 B_4_1 B_6_5; O2:B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_1 B_6_2 B_6_3 B_6_4; P1:B_1_4 B_1_5 B_2_5; P2:B_1_3 B_2_4,O1:5.498/5.600; O2:5.143/5.600; O3:4.800/5.600; P1:4.639/5.600; P2:4.597/5.600,0.8813013350201926,0.9817286676761153
TIME06,VF,2867.642951667583,True,27,20,7,3,B_1_2 B_1_4 B_1_5 B_2_4 B_3_3 B_3_4 B_4_1 B_4_3 B_4_4 B_4_5 B_5_1 B_5_2 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5,O1:B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O2:B_1_2 B_1_4 B_1_5 B_3_3 B_6_3 B_6_4 B_6_5; O3:B_2_4 B_3_4 B_4_3 B_5_2; P1:B_1_1 B_1_3 B_2_1 B_2_3; P2:B_2_5 B_3_1 B_3_5,O1:6.000/6.400; O2:6.245/6.400; O3:6.030/6.400; P1:6.000/6.400; P2:6.000/6.400,0.9460963444649615,0.9757967919547262
TIME06,VDF,2626.642951667583,True,26,20,6,4,B_1_1 B_1_2 B_1_3 B_1_4 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_3 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2,B_1_5 B_3_4 B_5_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4; O2:B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_1_2 B_1_4 B_3_3 B_4_3; P1:B_1_5 B_6_3 B_6_4 B_6_5; P2:B_3_4 B_5_2,O1:6.000/6.400; O2:6.000/6.400; O3:5.381/6.400; P1:6.059/6.400; P2:4.977/6.400,0.8880523462182784,0.9467865751768682
TIME06,MG,2688.642951667583,True,26,21,5,4,B_1_1 B_1_3 B_1_5 B_2_1 B_2_3 B_2_5 B_3_1 B_3_3 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_2 B_1_4 B_2_2 B_2_4 B_3_4,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4; O2:B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_1_5 B_3_3 B_6_3 B_6_4 B_6_5; P1:B_1_4 B_2_4 B_3_4; P2:B_1_2 B_2_2,O1:6.000/6.400; O2:6.000/6.400; O3:6.110/6.400; P1:5.397/6.400; P2:4.978/6.400,0.8901506068534271,0.9546700971820162
TIME06,MG-LS,3149.642951667583,True,27,21,6,3,B_1_1 B_1_5 B_2_1 B_2_5 B_3_1 B_3_3 B_3_4 B_3_5 B_4_1 B_4_2 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_2 B_1_3 B_1_4 B_2_2 B_2_3 B_2_4,O1:B_1_1 B_2_1 B_2_5 B_3_1 B_3_4 B_3_5 B_4_1 B_4_2 B_4_4; O2:B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_1_5 B_3_3 B_6_3 B_6_4 B_6_5; P1:B_1_4 B_2_2 B_2_4; P2:B_1_2 B_1_3 B_2_3,O1:6.394/6.400; O2:6.000/6.400; O3:6.110/6.400; P1:5.548/6.400; P2:6.283/6.400,0.9479924072994068,0.9991317910591443
VALUE01,VF,2054.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE01,VDF,2164.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_6_1 B_6_2 B_6_3,B_5_3 B_5_4 B_5_5 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_6_1 B_6_2 B_6_3; P1:B_5_3 B_5_4 B_5_5; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE01,MG,2154.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE01,MG-LS,2154.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE02,VF,2354.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE02,VDF,2314.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_3 B_6_4 B_6_5,B_3_5 B_4_1 B_4_4 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_4_5 B_5_1 B_5_3 B_5_4 B_5_5; O3:B_6_3 B_6_4 B_6_5; P1:B_3_5 B_4_1 B_4_4; P2:B_6_1 B_6_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE02,MG,2444.642951667583,True,19,14,5,11,B_1_3 B_2_3 B_2_5 B_3_5 B_4_4 B_4_5 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_2_1 B_3_1 B_4_1 B_5_1,O1:B_1_3 B_2_3 B_2_5 B_3_5 B_4_4 B_4_5; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_2_1 B_3_1; P2:B_4_1 B_5_1,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE02,MG-LS,2444.642951667583,True,19,14,5,11,B_1_3 B_2_3 B_2_5 B_3_5 B_4_4 B_4_5 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_2_1 B_3_1 B_4_1 B_5_1,O1:B_1_3 B_2_3 B_2_5 B_3_5 B_4_4 B_4_5; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_2_1 B_3_1; P2:B_4_1 B_5_1,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE03,VF,2678.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE03,VDF,2778.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE03,MG,2778.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE03,MG-LS,2778.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5,B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_5_3 B_5_4 B_5_5; P1:B_6_1 B_6_2 B_6_3; P2:B_6_4 B_6_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE04,VF,2394.642951667583,True,19,14,5,11,B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_5_3 B_5_4 B_5_5 B_6_1 B_6_2 B_6_3 B_6_4 B_6_5,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5,O1:B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O2:B_5_3 B_5_4 B_5_5 B_6_1 B_6_2; O3:B_6_3 B_6_4 B_6_5; P1:B_1_1 B_1_3 B_2_1; P2:B_2_3 B_2_5,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE04,VDF,2504.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_1 B_4_4 B_4_5 B_5_1 B_6_3 B_6_4 B_6_5,B_5_3 B_5_4 B_5_5 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_1 B_4_4 B_4_5 B_5_1; O3:B_6_3 B_6_4 B_6_5; P1:B_5_3 B_5_4 B_5_5; P2:B_6_1 B_6_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.000/4.500,0.906031746031746,1.0
VALUE04,MG,2754.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_4 B_4_5 B_5_3 B_5_4 B_5_5 B_6_3 B_6_4,B_4_1 B_5_1 B_5_2 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_4 B_4_5 B_5_3 B_5_4; O3:B_5_5 B_6_3 B_6_4; P1:B_4_1 B_5_1 B_6_1; P2:B_5_2 B_6_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.484/4.500,0.9275629584029257,1.0
VALUE04,MG-LS,2754.642951667583,True,19,14,5,11,B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1 B_3_5 B_4_4 B_4_5 B_5_3 B_5_4 B_5_5 B_6_3 B_6_4,B_4_1 B_5_1 B_5_2 B_6_1 B_6_2,O1:B_1_1 B_1_3 B_2_1 B_2_3 B_2_5 B_3_1; O2:B_3_5 B_4_4 B_4_5 B_5_3 B_5_4; O3:B_5_5 B_6_3 B_6_4; P1:B_4_1 B_5_1 B_6_1; P2:B_5_2 B_6_2,O1:4.000/4.500; O2:4.286/4.500; O3:3.600/4.500; P1:4.500/4.500; P2:4.484/4.500,0.9275629584029257,1.0
